total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
14,1,13,0,13,1,0,1,Moderate Deficit
10,4,6,0,1,1,0,1,Moderate Deficit
6,1,5,0,0,2,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
25,0,25,0,1,0,1,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
11,2,9,0,2,1,0,1,Moderate Deficit
88,4,84,0,85,0,0,0,Server Deficit
12,5,7,0,5,0,0,1,Moderate Deficit
23,1,22,0,20,0,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
7,4,3,0,1,2,1,1,Moderate Deficit
29,3,26,0,28,0,0,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
5,1,4,0,0,1,0,1,Moderate Deficit
5,0,5,0,0,3,0,1,Moderate Deficit
15,5,10,0,15,0,0,1,Moderate Deficit
18,10,8,0,8,2,0,1,Moderate Deficit
12,1,11,0,2,2,0,1,Moderate Deficit
15,2,13,0,12,1,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
5,0,5,0,2,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
41,8,33,0,19,1,0,1,Moderate Deficit
8,5,3,0,7,0,0,1,Moderate Deficit
17,1,16,0,13,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
42,3,39,0,4,2,0,1,Moderate Deficit
6,1,5,0,0,0,0,1,Moderate Deficit
9,0,9,0,5,0,0,1,Moderate Deficit
10,2,8,0,5,0,0,1,Moderate Deficit
6,1,5,0,0,0,0,1,Moderate Deficit
9,0,9,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
12,0,12,0,9,0,0,1,Moderate Deficit
4,2,2,0,0,0,0,1,Moderate Deficit
49,3,46,0,35,1,0,0,Server Deficit
11,0,11,0,6,3,0,1,Moderate Deficit
66,9,57,0,65,0,0,0,Server Deficit
21,2,19,0,15,0,0,1,Moderate Deficit
11,0,11,0,6,1,0,1,Moderate Deficit
9,8,1,0,3,3,1,1,Moderate Deficit
14,1,13,0,10,1,0,1,Moderate Deficit
20,2,18,0,1,4,0,1,Moderate Deficit
11,7,4,0,2,7,2,1,Moderate Deficit
20,4,16,0,0,4,0,1,Moderate Deficit
5,0,5,0,3,0,0,1,Moderate Deficit
37,3,34,0,36,0,0,1,Moderate Deficit
42,5,37,0,28,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
3,0,3,0,1,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
19,4,15,0,3,8,4,1,Moderate Deficit
6,2,4,0,0,1,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
73,9,64,0,54,0,0,0,Server Deficit
16,7,9,0,4,4,0,1,Moderate Deficit
42,9,33,0,30,4,0,0,Server Deficit
65,7,58,0,18,1,0,0,Server Deficit
16,0,16,0,4,1,0,1,Moderate Deficit
4,0,4,0,4,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
9,2,7,0,3,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
4,0,4,0,1,0,0,1,Moderate Deficit
5,0,5,0,0,4,0,1,Moderate Deficit
12,3,9,0,0,1,0,1,Moderate Deficit
9,0,9,0,0,0,0,1,Moderate Deficit
8,0,8,0,0,0,0,1,Moderate Deficit
3,2,1,0,0,1,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
11,1,10,0,10,0,0,1,Moderate Deficit
14,2,12,0,1,0,0,1,Moderate Deficit
15,4,11,0,7,4,0,1,Moderate Deficit
5,0,5,0,1,0,0,1,Moderate Deficit
6,1,5,0,2,2,0,1,Moderate Deficit
181,13,167,1,164,3,1,2,Well Equipped
6,2,4,0,0,2,0,1,Moderate Deficit
12,1,11,0,10,0,0,1,Moderate Deficit
6,0,6,0,6,0,0,1,Moderate Deficit
15,2,13,0,11,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
82,6,76,0,60,4,2,0,Server Deficit
4,2,2,0,3,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
7,1,6,0,1,1,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
6,2,4,0,1,2,0,1,Moderate Deficit
5,1,4,0,3,1,0,1,Moderate Deficit
6,0,6,0,5,0,0,1,Moderate Deficit
45,5,40,0,40,3,0,0,Server Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
18,2,16,0,9,5,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
5,2,3,0,0,2,0,1,Moderate Deficit
18,1,17,0,2,0,0,1,Moderate Deficit
17,6,11,0,0,3,1,1,Moderate Deficit
9,0,9,0,1,0,0,1,Moderate Deficit
11,1,10,0,7,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
66,5,61,0,50,2,0,0,Server Deficit
136,8,128,0,136,0,0,0,Server Deficit
7,2,5,0,1,1,0,1,Moderate Deficit
20,2,18,0,2,1,2,1,Moderate Deficit
5,3,2,0,2,0,0,1,Moderate Deficit
7,3,4,0,5,0,0,1,Moderate Deficit
11,2,9,0,2,2,0,1,Moderate Deficit
7,0,7,0,7,0,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
18,7,11,0,5,5,0,1,Moderate Deficit
4,2,2,0,0,1,0,1,Moderate Deficit
22,6,16,0,7,0,2,1,Moderate Deficit
17,3,14,0,12,1,0,1,Moderate Deficit
25,3,22,0,25,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
11,1,10,0,11,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
34,9,25,0,24,0,0,1,Moderate Deficit
9,5,4,0,5,1,0,1,Moderate Deficit
9,0,9,0,2,0,0,1,Moderate Deficit
71,26,45,0,26,6,0,0,Server Deficit
15,2,13,0,10,0,0,1,Moderate Deficit
9,1,8,0,0,0,0,1,Moderate Deficit
10,3,7,0,7,0,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
49,2,47,0,45,1,0,0,Server Deficit
6,2,4,0,6,0,0,1,Moderate Deficit
15,8,7,0,5,2,0,1,Moderate Deficit
13,0,13,0,8,1,1,1,Moderate Deficit
9,2,7,0,5,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
7,4,3,0,0,0,3,1,Moderate Deficit
3,1,2,0,2,0,1,1,Moderate Deficit
34,3,31,0,11,0,1,1,Moderate Deficit
9,2,7,0,5,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
48,8,40,0,29,1,0,0,Server Deficit
70,15,55,0,70,0,0,0,Server Deficit
32,10,22,0,12,0,1,1,Moderate Deficit
14,2,12,0,7,0,0,1,Moderate Deficit
11,2,9,0,0,1,1,1,Moderate Deficit
3,2,1,0,0,2,0,1,Moderate Deficit
3,1,2,0,0,0,1,1,Moderate Deficit
39,6,33,0,33,0,0,1,Moderate Deficit
53,0,53,0,42,3,0,0,Server Deficit
14,2,12,0,2,0,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
13,0,13,0,13,0,0,1,Moderate Deficit
30,4,26,0,30,0,0,1,Moderate Deficit
9,0,9,0,6,0,0,1,Moderate Deficit
16,1,15,0,8,3,0,1,Moderate Deficit
12,2,10,0,5,0,0,1,Moderate Deficit
41,3,38,0,4,0,0,1,Moderate Deficit
30,1,29,0,30,0,0,1,Moderate Deficit
65,10,55,0,60,0,0,0,Server Deficit
5,1,4,0,1,0,0,1,Moderate Deficit
7,2,5,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,0,7,0,3,1,0,1,Moderate Deficit
10,0,10,0,3,0,0,1,Moderate Deficit
6,0,6,0,0,1,0,1,Moderate Deficit
4,1,3,0,1,1,0,1,Moderate Deficit
16,1,15,0,8,2,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
26,1,25,0,10,2,1,1,Moderate Deficit
35,4,31,0,1,1,0,1,Moderate Deficit
13,5,8,0,2,1,0,1,Moderate Deficit
35,2,33,0,13,4,0,1,Moderate Deficit
51,0,51,0,38,3,0,0,Server Deficit
6,1,5,0,4,0,0,1,Moderate Deficit
16,4,12,0,16,0,0,1,Moderate Deficit
7,0,7,0,2,1,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,1,6,0,1,1,0,1,Moderate Deficit
9,1,8,0,0,0,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
19,1,18,0,4,0,0,1,Moderate Deficit
7,3,4,0,1,2,0,1,Moderate Deficit
5,3,2,0,3,1,1,1,Moderate Deficit
39,3,36,0,8,4,2,1,Moderate Deficit
11,5,6,0,0,1,1,1,Moderate Deficit
10,3,7,0,0,1,0,1,Moderate Deficit
6,0,6,0,2,1,0,1,Moderate Deficit
6,0,6,0,6,0,0,1,Moderate Deficit
9,1,8,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
15,3,12,0,8,0,0,1,Moderate Deficit
16,0,16,0,16,0,0,1,Moderate Deficit
16,1,15,0,7,0,0,1,Moderate Deficit
20,5,15,0,14,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
6,2,4,0,0,0,0,1,Moderate Deficit
7,0,7,0,2,1,0,1,Moderate Deficit
14,1,13,0,11,0,0,1,Moderate Deficit
3,2,1,0,0,0,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
2,2,0,0,1,0,0,1,Moderate Deficit
5,3,2,0,1,1,0,1,Moderate Deficit
8,2,6,0,1,0,0,1,Moderate Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
5,2,3,0,2,2,1,1,Moderate Deficit
7,0,7,0,7,0,0,1,Moderate Deficit
16,0,16,0,11,0,0,1,Moderate Deficit
6,0,6,0,1,1,0,1,Moderate Deficit
6,4,2,0,1,2,0,1,Moderate Deficit
6,1,5,0,0,0,0,1,Moderate Deficit
6,1,5,0,3,2,0,1,Moderate Deficit
14,1,13,0,9,0,0,1,Moderate Deficit
17,5,12,0,6,2,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
7,2,5,0,1,0,1,1,Moderate Deficit
6,1,5,0,0,3,0,1,Moderate Deficit
9,1,8,0,3,1,0,1,Moderate Deficit
10,3,7,0,3,1,0,1,Moderate Deficit
7,4,3,0,2,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
10,0,10,0,9,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
10,0,10,0,0,1,0,1,Moderate Deficit
23,4,19,0,5,0,0,1,Moderate Deficit
23,0,23,0,23,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
13,1,12,0,0,2,0,1,Moderate Deficit
4,0,4,0,3,0,0,1,Moderate Deficit
10,4,6,0,0,2,0,1,Moderate Deficit
23,1,22,0,23,0,0,1,Moderate Deficit
21,4,17,0,7,1,1,1,Moderate Deficit
11,3,8,0,0,3,0,1,Moderate Deficit
33,5,28,0,9,2,0,1,Moderate Deficit
28,9,19,0,16,1,1,1,Moderate Deficit
5,1,4,0,0,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
23,3,20,0,6,2,0,1,Moderate Deficit
6,3,3,0,0,2,0,1,Moderate Deficit
15,4,11,0,9,0,0,1,Moderate Deficit
6,0,6,0,2,0,0,1,Moderate Deficit
21,0,21,0,8,1,0,1,Moderate Deficit
32,1,31,0,29,0,0,1,Moderate Deficit
5,2,3,0,0,2,1,1,Moderate Deficit
29,0,29,0,29,0,0,1,Moderate Deficit
100,15,85,0,100,0,0,0,Server Deficit
10,3,7,0,10,0,0,1,Moderate Deficit
2,0,2,0,0,0,1,1,Moderate Deficit
51,4,47,0,21,3,1,0,Server Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
6,1,5,0,3,0,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
14,2,12,0,14,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
67,5,62,0,67,0,0,0,Server Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
12,0,12,0,12,0,0,1,Moderate Deficit
2,0,2,0,0,0,1,1,Moderate Deficit
6,3,3,0,4,1,1,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
90,13,77,0,85,1,0,0,Server Deficit
11,5,6,0,1,5,0,1,Moderate Deficit
15,2,13,0,3,0,0,1,Moderate Deficit
13,0,13,0,8,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
2,2,0,0,0,0,0,1,Moderate Deficit
6,0,6,0,0,0,0,1,Moderate Deficit
9,0,9,0,2,0,0,1,Moderate Deficit
5,1,4,0,1,1,0,1,Moderate Deficit
2,1,1,0,1,0,0,1,Moderate Deficit
62,11,51,0,60,1,0,0,Server Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
14,1,13,0,4,0,0,1,Moderate Deficit
4,0,4,0,2,1,0,1,Moderate Deficit
13,3,10,0,12,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
15,3,12,0,1,4,2,1,Moderate Deficit
40,2,38,0,20,3,0,1,Moderate Deficit
16,1,15,0,12,0,1,1,Moderate Deficit
18,1,17,0,11,0,0,1,Moderate Deficit
13,2,11,0,2,1,1,1,Moderate Deficit
5,4,1,0,1,0,0,1,Moderate Deficit
20,3,17,0,0,0,1,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
9,4,5,0,0,1,0,1,Moderate Deficit
15,2,13,0,9,0,0,1,Moderate Deficit
13,0,13,0,11,0,0,1,Moderate Deficit
5,1,4,0,4,0,0,1,Moderate Deficit
7,2,5,0,1,2,0,1,Moderate Deficit
15,2,13,0,0,0,0,1,Moderate Deficit
4,2,2,0,0,1,0,1,Moderate Deficit
9,1,8,0,6,1,0,1,Moderate Deficit
16,0,16,0,11,1,0,1,Moderate Deficit
24,2,22,0,2,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
6,0,6,0,0,0,0,1,Moderate Deficit
13,4,9,0,0,4,0,1,Moderate Deficit
23,2,21,0,2,3,0,1,Moderate Deficit
8,0,8,0,2,2,1,1,Moderate Deficit
16,1,15,0,9,1,0,1,Moderate Deficit
15,1,14,0,3,1,0,1,Moderate Deficit
6,1,5,0,1,1,0,1,Moderate Deficit
10,1,9,0,1,0,0,1,Moderate Deficit
37,2,35,0,36,1,0,1,Moderate Deficit
8,1,7,0,7,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
26,7,19,0,1,1,0,1,Moderate Deficit
45,2,43,0,45,0,0,1,Moderate Deficit
14,1,13,0,3,3,1,1,Moderate Deficit
14,0,14,0,0,3,3,1,Moderate Deficit
16,1,15,0,2,1,0,1,Moderate Deficit
19,2,17,0,19,0,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
16,0,16,0,6,0,0,1,Moderate Deficit
10,0,10,0,6,1,0,1,Moderate Deficit
11,0,11,0,6,2,0,1,Moderate Deficit
7,0,7,0,3,0,0,1,Moderate Deficit
10,1,9,0,0,1,1,1,Moderate Deficit
42,28,14,0,42,0,0,0,Server Deficit
8,3,5,0,4,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
12,1,11,0,0,0,0,1,Moderate Deficit
11,1,10,0,8,1,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
15,1,14,0,4,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
35,5,30,0,21,0,1,1,Moderate Deficit
16,0,16,0,4,1,0,1,Moderate Deficit
2,0,2,0,1,1,0,1,Moderate Deficit
24,0,24,0,2,3,0,1,Moderate Deficit
6,2,4,0,0,0,0,1,Moderate Deficit
13,2,11,0,5,1,1,1,Moderate Deficit
13,2,11,0,9,0,0,1,Moderate Deficit
6,2,4,0,6,0,0,1,Moderate Deficit
2,2,0,0,0,0,0,1,Moderate Deficit
8,0,8,0,1,0,0,1,Moderate Deficit
8,2,6,0,0,2,0,1,Moderate Deficit
7,1,6,0,2,0,0,1,Moderate Deficit
26,4,22,0,22,2,0,1,Moderate Deficit
15,3,12,0,4,1,0,1,Moderate Deficit
24,2,22,0,11,1,1,1,Moderate Deficit
9,3,6,0,4,3,0,1,Moderate Deficit
9,3,6,0,3,1,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
8,7,1,0,0,1,2,1,Moderate Deficit
14,1,13,0,9,1,0,1,Moderate Deficit
11,2,9,0,0,1,0,1,Moderate Deficit
8,0,8,0,4,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
17,2,15,0,2,3,0,1,Moderate Deficit
39,6,33,0,12,2,0,1,Moderate Deficit
9,4,5,0,2,1,0,1,Moderate Deficit
9,0,9,0,7,0,0,1,Moderate Deficit
8,1,7,0,0,2,1,1,Moderate Deficit
12,0,12,0,2,0,1,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,6,1,0,2,1,1,1,Moderate Deficit
13,0,13,0,12,0,0,1,Moderate Deficit
51,2,49,0,51,0,0,0,Server Deficit
7,5,2,0,0,4,0,1,Moderate Deficit
18,7,11,0,15,0,0,1,Moderate Deficit
6,0,6,0,2,1,0,1,Moderate Deficit
12,0,12,0,6,1,0,1,Moderate Deficit
9,2,7,0,4,1,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
83,10,73,0,75,0,1,0,Server Deficit
8,3,5,0,6,0,0,1,Moderate Deficit
83,17,66,0,82,1,0,0,Server Deficit
7,0,7,0,7,0,0,1,Moderate Deficit
11,1,10,0,2,4,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
4,2,2,0,0,0,0,1,Moderate Deficit
5,0,5,0,1,1,0,1,Moderate Deficit
18,1,17,0,16,0,0,1,Moderate Deficit
2,2,0,0,0,0,0,1,Moderate Deficit
76,4,72,0,76,0,0,0,Server Deficit
18,1,17,0,8,2,0,1,Moderate Deficit
23,2,21,0,21,0,0,1,Moderate Deficit
8,1,7,0,6,0,1,1,Moderate Deficit
20,2,18,0,20,0,0,1,Moderate Deficit
9,0,9,0,1,2,0,1,Moderate Deficit
7,2,5,0,4,1,0,1,Moderate Deficit
11,1,10,0,5,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
14,2,12,0,4,1,0,1,Moderate Deficit
20,3,17,0,4,0,0,1,Moderate Deficit
128,19,109,0,128,0,0,0,Server Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
12,1,11,0,3,2,1,1,Moderate Deficit
23,2,21,0,14,2,2,1,Moderate Deficit
25,6,19,0,9,2,0,1,Moderate Deficit
5,2,3,0,5,0,0,1,Moderate Deficit
37,16,21,0,16,0,0,1,Moderate Deficit
3,2,1,0,0,0,0,1,Moderate Deficit
46,7,39,0,4,0,0,1,Moderate Deficit
13,3,10,0,8,1,0,1,Moderate Deficit
22,1,21,0,8,2,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
6,2,4,0,2,2,0,1,Moderate Deficit
7,0,7,0,5,0,0,1,Moderate Deficit
32,10,22,0,31,0,0,1,Moderate Deficit
8,1,7,0,2,0,1,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
6,1,5,0,0,2,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
11,0,11,0,5,0,0,1,Moderate Deficit
7,0,7,0,2,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
24,3,21,0,1,2,0,1,Moderate Deficit
81,5,76,0,66,2,0,0,Server Deficit
10,0,10,0,3,0,0,1,Moderate Deficit
5,1,4,0,0,0,0,1,Moderate Deficit
19,4,15,0,12,2,0,1,Moderate Deficit
18,1,17,0,12,0,0,1,Moderate Deficit
12,4,8,0,5,0,0,1,Moderate Deficit
5,1,4,0,4,0,0,1,Moderate Deficit
71,7,64,0,70,0,0,0,Server Deficit
10,1,9,0,1,1,0,1,Moderate Deficit
54,7,47,0,52,1,1,0,Server Deficit
111,7,104,0,109,0,0,0,Server Deficit
12,2,10,0,3,1,0,1,Moderate Deficit
19,2,17,0,8,3,1,1,Moderate Deficit
33,3,30,0,0,0,0,1,Moderate Deficit
14,3,11,0,11,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
74,8,66,0,47,1,0,0,Server Deficit
30,5,25,0,27,1,0,1,Moderate Deficit
14,5,9,0,2,2,0,1,Moderate Deficit
8,3,5,0,5,1,0,1,Moderate Deficit
6,1,5,0,0,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,4,3,0,2,1,0,1,Moderate Deficit
5,1,4,0,5,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
12,0,12,0,11,1,0,1,Moderate Deficit
20,0,20,0,4,0,0,1,Moderate Deficit
9,1,8,0,3,0,0,1,Moderate Deficit
10,4,6,0,3,3,0,1,Moderate Deficit
6,2,4,0,0,1,0,1,Moderate Deficit
50,2,48,0,39,3,0,0,Server Deficit
18,2,16,0,1,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
41,2,39,0,38,1,0,1,Moderate Deficit
17,5,12,0,2,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
4,2,2,0,1,0,0,1,Moderate Deficit
9,0,9,0,9,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
29,4,25,0,18,1,0,1,Moderate Deficit
40,5,35,0,3,0,0,1,Moderate Deficit
7,0,7,0,3,1,0,1,Moderate Deficit
12,1,11,0,6,0,0,1,Moderate Deficit
15,2,13,0,0,0,0,1,Moderate Deficit
17,2,15,0,4,1,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
56,3,53,0,50,1,0,0,Server Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
14,3,11,0,0,2,0,1,Moderate Deficit
32,4,28,0,32,0,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
69,12,57,0,68,1,0,0,Server Deficit
93,11,82,0,91,1,0,0,Server Deficit
14,0,14,0,0,3,0,1,Moderate Deficit
44,11,33,0,43,1,0,0,Server Deficit
7,0,7,0,1,2,1,1,Moderate Deficit
5,1,4,0,2,0,0,1,Moderate Deficit
15,1,14,0,7,1,0,1,Moderate Deficit
3,1,2,0,2,0,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
18,0,18,0,3,1,0,1,Moderate Deficit
22,1,21,0,20,1,0,1,Moderate Deficit
23,1,22,0,21,0,0,1,Moderate Deficit
8,2,6,0,0,1,0,1,Moderate Deficit
6,2,4,0,3,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
7,1,6,0,1,0,1,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
9,0,9,0,7,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
6,2,4,0,2,1,0,1,Moderate Deficit
3,2,1,0,0,0,1,1,Moderate Deficit
29,2,27,0,13,0,0,1,Moderate Deficit
96,3,93,0,96,0,0,0,Server Deficit
48,1,47,0,31,2,0,1,Moderate Deficit
9,1,8,0,2,1,0,1,Moderate Deficit
11,5,6,0,5,0,1,1,Moderate Deficit
18,2,16,0,9,0,0,1,Moderate Deficit
13,4,9,0,11,0,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
12,2,10,0,7,0,0,1,Moderate Deficit
9,2,7,0,9,0,0,1,Moderate Deficit
5,1,4,0,2,0,0,1,Moderate Deficit
12,8,4,0,6,3,0,1,Moderate Deficit
4,2,2,0,1,1,0,1,Moderate Deficit
13,2,11,0,10,0,0,1,Moderate Deficit
4,1,3,0,0,0,1,1,Moderate Deficit
12,0,12,0,6,0,0,1,Moderate Deficit
22,3,19,0,3,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
11,2,9,0,2,4,2,1,Moderate Deficit
16,1,15,0,1,1,0,1,Moderate Deficit
23,6,17,0,11,4,0,1,Moderate Deficit
30,8,22,0,30,0,0,1,Moderate Deficit
12,4,8,0,3,0,0,1,Moderate Deficit
73,6,67,0,7,3,2,0,Server Deficit
6,3,3,0,0,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,1,Moderate Deficit
50,3,47,0,11,8,1,0,Server Deficit
53,6,47,0,47,0,0,0,Server Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
18,3,15,0,9,1,0,1,Moderate Deficit
62,7,55,0,49,2,0,0,Server Deficit
7,0,7,0,4,2,0,1,Moderate Deficit
34,6,28,0,33,0,0,1,Moderate Deficit
5,2,3,0,0,0,0,1,Moderate Deficit
139,14,125,0,139,0,0,0,Server Deficit
156,16,140,0,154,0,0,0,Server Deficit
22,3,19,0,10,1,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
25,1,24,0,22,0,0,1,Moderate Deficit
6,0,6,0,1,1,1,1,Moderate Deficit
16,6,10,0,4,4,0,1,Moderate Deficit
7,4,3,0,1,2,1,1,Moderate Deficit
127,5,122,0,102,2,2,0,Server Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
12,0,12,0,3,0,0,1,Moderate Deficit
13,1,12,0,6,1,3,1,Moderate Deficit
4,2,2,0,1,0,0,1,Moderate Deficit
42,5,37,0,0,2,0,1,Moderate Deficit
4,1,3,0,0,1,0,1,Moderate Deficit
53,6,47,0,42,1,0,0,Server Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,0,1,2,1,Moderate Deficit
9,3,6,0,4,3,1,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
4,1,3,0,0,1,2,1,Moderate Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
12,2,10,0,3,1,1,1,Moderate Deficit
35,5,30,0,1,1,0,1,Moderate Deficit
56,6,50,0,44,0,0,0,Server Deficit
12,0,12,0,2,0,0,1,Moderate Deficit
6,1,5,0,0,1,0,1,Moderate Deficit
6,1,5,0,3,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
3,0,3,0,1,1,0,1,Moderate Deficit
25,1,24,0,12,1,0,1,Moderate Deficit
21,4,17,0,6,1,0,1,Moderate Deficit
11,1,10,0,11,0,0,1,Moderate Deficit
9,1,8,0,1,1,1,1,Moderate Deficit
